Smell_Source	Smell_Word	Quality	Sentence	Year	Book
sweet incense	perfuming|odour	pleasant	But when a man is forced thus to confess : < poem > Myself I may well thank for this , None else for it blame worthy is : < / poem > which is an ordinary speech of them who lamentably bewail their sins from the bottom of their hearts , it causeth grief and sorrow to be so much more heavy , and it is joined with shame and infamy : whereupon it cometh to pass that neither house richly and finely furnished , nor heaps of gold and silver , no parentage or nobility of birth , no dignity of estate and authority , how high soever , no grace in speech , no force and power of eloquence , can yield unto a man ' s life such a calm ( as it were ) and peaceable tranquillity , as a soul and conscience clear from wicked deeds , sinful cogitations and lewd designs , which having the source and fountain of life ( I mean the inward disposition of the heart ) not troubled and polluted , but clear and cleansed ; from whence all good and laudable actions do flow and proceed , and the same do give a lively , cheerful , and effectual operation , even by some divine instinct and heavenly inspiration , together with a bold courage and haughty mind , and withal yield the remembrance of a virtuous and well led life , more sweet , pleasant , firm and permanent than is that hope whereof Pindarus writeth , the nurse and fostress of old age : for we must not think that ( as Cameades was wont to say ) the censers or perfuming pans wherein sweet incense is burned , retain and render the pleasant odour a long time after they be empty , and that the virtuous deeds of a wise and honest man should not always leave behind them in the soul an amiable , delightful and fresh remembrance thereof ; by means whereof , that inward joy being watered , is ever green , buddeth and flourisheth still , despising the shameful error of those who with their plaints , moans and wailings defame this life of ours , saying : It is a very hell and place of torments or else a region of confined and exiled souls , into which they were sent away and banished forth of heaven .	1911	wi14906
incense	perfuming|odour	sweet|pleasant	But when a man is forced thus to confess : Myself I may well thank for this , None else for it blame worthy is : which is an ordinary speech of them who lamentably bewail their sins from the bottom of their hearts , it causeth grief and sorrow to be so much more heavy , and it is joined with shame and infamy : whereupon it cometh to pass that neither house richly and finely furnished , nor heaps of gold and silver , no parentage or nobility of birth , no dignity of estate and authority , how high soever , no grace in speech , no force and power of eloquence , can yield unto a man ' s life such a calm ( as it were ) and peaceable tranquillity , as a soul and conscience clear from wicked deeds , sinful cogitations and lewd designs , which having the source and fountain of life ( I mean the inward disposition of the heart ) not troubled and polluted , but clear and cleansed ; from whence all good and laudable actions do flow and proceed , and the same do give a lively , cheerful , and effectual operation , even by some divine instinct and heavenly inspiration , together with a bold courage and haughty mind , and withal yield the remembrance of a virtuous and well led life , more sweet , pleasant , firm and permanent than is that hope whereof Pindarus writeth , the nurse and fostress of old age : for we must not think that ( as Cameades was wont to say ) the censers or perfuming pans wherein sweet incense is burned , retain and render the pleasant odour a long time after they be empty , and that the virtuous deeds of a wise and honest man should not always leave behind them in the soul an amiable , delightful and fresh remembrance thereof ; by means whereof , that inward joy being watered , is ever green , buddeth and flourisheth still , despising the shameful error of those who with their plaints , moans and wailings defame this life of ours , saying : It is a very hell and place of torments or else a region of confined and exiled souls , into which they were sent away and banished forth of heaven .	1911	wi14906
Hunshuh incense - sticks	scented|scented	sweet|scented|scented	The Buddha would help him , if it be so incumbent by fate upon the Buddha , regardless , if he prayed to him or not , if he memorized the sacred scriptures , if he burned sweet - scented Hunshuh incense - sticks before the gilt altar or not .	1922	wi14943
with incense	reeks		"""At the opening of the play how perfect an embodiment of assured greatness is Œ dipus the King , bending with stately tenderness to the trouble of the Theban folk : — """" O my children , latest - born to Cadmus who was of old , why bow ye to me thus beseeching knees , with the wreathed bough of the suppliant in your hands , while the city reeks with incense , rings with prayers for health and cries of woe ? I deemed it unmeet , my children , to learn of these things from the mouth of others , and am come here myself , I , whom all men call Œ dipus the famous ."""	1907	wi14954
savory|savory|savory incense	savory|savory|savory	savory|savory|savory	Soon the smoke ascended among the trees , impregnated with a savory incense , not heavy , dull , and surfeiting , like the steam of cookery within doors , but sprightly and piquant .	1854	wi14980
of incense	odor	fragrant	""""""" I see the President has returned fragrant with the odor of incense , ” wrote Trumbull to Wolcott in December ."""		wi16025
frankincense|Pontus|castor	scent	rank	Here ripen grapes ; there yellow harvests rise ;               65 Unbidden herbs another spot supplies , And fruitage : seest thou not ? soft Sabe sends Her frankincense ; her iv ' ry India lends ; Of saffron Tmolus his rich stores resigns ; Chalybs the treasures of his iron mines ;               70 Pontus his castor of rank scent ; swift steeds , Victorious in the ring , Epirus breeds .	1767	wi16091
the clouds of precious incense	fragrance|odor		Up rolled the glorious symphony of the Levites ' thousand horns , and the choral harmony of their chanting voices , — up rolled the clouds of precious incense to the skiey throne of Israel ' s God , — and with this music and fragrance , up rolled the prayers of Israel ' s worshiping children ; but though the glorious sound and odor fell delightfully on the senses of the lonely captive , as they passed upwards by his high prison - tower , no voice praise to God which sounded along the courts and porches of the temple , were no doubt heard , too , the thanks of many a grateful Hebrew for the goodness of the generous king , who had pledged his royal word to complete the noble plan of that holy pile , as suited the splendid conceptions of the founder .		wi16114
the clouds of precious incense	fragrance|odor	glorious	Up rolled the glorious symphony of the Levites ' thousand horns , and the choral harmony of their chanting voices , — up rolled the clouds of precious incense to the skiey throne of Israel ' s God , — and with this music and fragrance , up rolled the prayers of Israel ' s worshiping children ; but though the glorious sound and odor fell delightfully on the senses of the lonely captive , as they passed upwards by his high prison - tower , no voice of mercy came from below , to cheer him in his desolation .		wi16114
their|incense	fragrant|fragrant	fragrant|fragrant	SONNET < poem > Oft let me wander hand - in - hand with Thought In woodland paths and lone sequestered shades , What time the sunny banks and mossy glades , With dewy wreaths of early violets wrought , Into the air their fragrant incense fling , To greet the triumph of the youthful spring .	1877	wi16174
their|incense|incense	fragrant|fragrant incense|incense	fragrant|fragrant	SONNET Oft let me wander hand - in - hand with Thought In woodland paths and lone sequestered shades , What time the sunny banks and mossy glades , With dewy wreaths of early violets wrought , Into the air their fragrant incense fling , To greet the triumph of the youthful spring .	1877	wi16174
of incense	scent	faint	""""""" Thus Captain Mitchell would talk in the middle of the Plaza , holding over his head a white umbrella with a green lining ; but inside the cathedral , in the dim light , with a faint scent of incense floating in the cool atmosphere , and here and there a kneeling female figure , black or all white , with a veiled head , his lowered voice became solemn and impressive ."""	1904	wi16207
the incense	nostrils|perfume	sweeter	⁠ Wounded , mayhap , in earlier combats maimed , Yet , as of old , with my escutcheon clean , ⁠ A space I sought , where red the pennants flamed , To see the seat of Love and Beauty ’ s queen , — ⁠ And from the past leaned out the thought of you ! XXXVII You stepped into my life once more , and lo ! ⁠ The well - drilled steeds tore loose from every rein : They whom the years had taught so meek to go Felt the old breezes past their nostrils blow , ⁠ And whirled Love ’ s chariot to the fore again ! ⁠ Afresh I knew the rapture and the pain Of your dear voice , so kind , so unconcerned ; ⁠ Despite my will , the incense , quenched in vain , With sweeter perfume on your altars burned , ⁠ And gowned in gray the temple columns ’ snow .	1904	wi16233
