Smell_Source	Smell_Word	Quality	Sentence	year	Book
Fumigation|Garland|the|Gems|Geranium - rosy|Gloves|Glycerine jelly|272 lotion|277 bandoline|278|Inodorous|JAPANESE	odours|scenting|scenting|perfumed|perfumed|perfume	scenting|scenting|perfumed|perfumed	, 359 Fullersâ   earth soap , 257 Fusel oil , to detect , 366 Bastick on , 377 Fumigating paper , 245 ribbon of Bruges , 247 Fumigation , antiseptic , 34 G amut of odours , 28 Garland , the volunteersâ   , 223 Gems , scenting , 236 Geranium - rosy , 84 Gloves , perfumed , 12 , 171 Glycerine jelly , 272 lotion , 277 bandoline , 278 balsam , 285 Golden hair powder , 315 rose and the Pope , 10 Grasse , seat of the art , 37 Grease , inodorous , 289 purifying , 291 Guardsâ   bouquet , 211 LAV Hair wash , saponaceous , 335 vegetable , 334 Hay , new mown , 210 Hediosmia , 85 Heliotrope , 85 extract of , 86 pomade , 299 sachet , 230 Henna , 303 Honey paste , 270 soap , 256 Honeysuckle , 87 essence of , 88 Hongroise pomade , 300 Hovenia , 88 I CE , camphor , 281 Imports and exports , 163 Incense , origin of the use , 237 powder , 241 Scripture simile , 1 silver case , 240 Inodorous grease , 289 International bouquet , 218 Iris , 117 Isle of Wight bouquet , 218 JAPANESE perfume , 214 f J Jasmine , Alphonse Karr at sale of , 89 extract , 89 inimitable , 26 otto of , 89 Jelly , glycerine , 272 Jockey Club bouquet , 212 Jonquil , 92 H AIR , change in colour , 304 Marie Antoinette , 304 Orsini , 307 dyes , 302 Arabian , 303 lithftrge , 310 should be avoided , 307 Turkish .	1862	jw2311967
mustard|seed|euphorhium|fox - glove|ergot	aromatics		Stimulants are the aromatics , mustard , seed , euphorhium , and fox - glove Ibr the kidneys , and ergot of rye for the uterus .	1843	jw2317196
gloves	perfumed|perfumed	sweet|perfumed|perfumed|very	Edmund Howes , Stowâ   s con - tinuator , informs us that sweet or perfumed gloves were first brought into England by the Earl of Oxford on his return from Italy , in the fifteenth year of Queen Elizabeth , during whose reign , and long afterwards , they were very fashionable .	1899	jw2317821
Powdered foxglove|squills|electuary	aromatic|aromatic	aromatic|aromatic	) Powdered foxglove and squills , of each , 1 part ; aromatic electuary ( Ph .	1864	jw2317909
foxglove	aromatics		Thus , potassio - tartrale of anti - \ ony is frequently added in obstinate inter - littents ; iodide of potassium , in scrofulous Sections ; foxglove , in the hectic fever of ihthisis ; bitter tonics and aromatics , in dys - lepsia , flatulence , & c .	1864	jw2317909
Gloves	perfume		To perfume Gloves .	1908	jw2316776
Gloves	Perfume		To Perfume Gloves .	1908	jw2316776
Foxglove leaves|tea|tea	odour	faint|agreeable	Foxglove leaves have a faint , agreeable , tea - like odour ; their taste is somewhat bitter and acrid .	1885	jw2310732
specimens of such pills|of hemlock and foso glove|of these vegetables	odour	characteristic	I have deposited in the cabinet of the College , specimens of such pills , of hemlock and foso glove , which retain the characteristic odour of these vegetables , notwithstanding they have been now made for several years .	1825	jw2313105
of a Spanifb Glove|Tome	Effluvia|Perfume|Nervofum	fragrant|ftrong|fected	Thus we lee , that in many Hy ft erica ! Women , by the fragrant Effluvia of a Spanifb Glove , or Tome Other ftrong Perfume , the Spirits and Genus Nervofum being afÂ ¬ fected , feveral dilbrderly Symptoms are producâ   d , and oftentimes the Motion of the Blood is lb ftopt or abated , that any Pulfe at all is Icarce - ly to be felt , nor Refpiration dift cernâ   d , and the whole Engine , unaÂ ¬ ble to fuftain itfelf , falls to the Ground , and lies movelefs on It ; and yet we have often , by barely holding to the Patientâ   s Noftrils a Vial full of very ftrong Spirit , or Volatile Salt , or SaLarmomack , or of Harts - horn , in Ids than a quarter of an Hour , fometimesin a few MiÂ ¬ nutes , reftorâ   d Women in that ConÂ ¬ dition to their Senles , Speech and Motion .	1686	jw2313514
gloves|tooth|pick	perfumes		beaux counsellors , not being overwhelmed with briefs , used to chat with pretty belles , who vended gloves , perfumes , and tooth - pick cases .	1823	jw2313805
The lavender and other herbs|volatile oils|the fox - glove	fragrant|fragrant	fragrant|fragrant	The lavender and other herbs yielded fragrant volatile oils ; the fox - glove , night - shade , and tobacco , deadly poisons ; the gentians , valuable tonics .	1854	jw233998
My gloves	perfumed|perfumed|scent	perfumed|perfumed|too strong	â   My band was broad , my â   parel was not plain , My points and girdle made the greatest show ; My sword was odious and my belt was vain , My Spanish shoes were cut too broad at toe ; My stockings light , my garters tyâ   d too long , My gloves perfumed , and had a scent too strong .	1876	jw239201
gloves	scent		â   Gone was my sword , my belt was laid aside ; And I , transformed both in looks and speech , My â   parel plain , my cloak devoid of pride , My little skirts , my metamorphosâ   d breech , My stockings black , my garters were tyâ   d shorter , My gloves no scent â   thus marchâ   d I to her porter .	1876	jw239201
gloves|they	perfumes|scented		Of gloves , the names were legion , principally derived from the perfumes with which they were scented .	1876	jw239201
pomatum|gloves|wafh|balls|toilette|boxes|bergamot|bergamot	perfumes|bergamot|bergamot		This place is famous for its pomatum , gloves , wafh - balls , perfumes , and toilette - boxes , lined with bergamot .	1766	jw239282
salts|prayer - book|gloves	smelling		To reach it , to sink into her seat , to arrange her smelling - salts , prayer - book and gloves ; and then to close her eyes in gratitude for another stage of lifeâ   s weary journey safely accomplished .	1936	jw239939
a loomask|a pulvil purse|pair|gloves	scented|scented	scented|scented	A few French romances , the last plays of Etherege , Dryden , and Shadwell , a volume of Cowley , and some amorous songs , lay on the table ; and not far from them were a loomask , a pulvil purse , a pair of scented gloves , a richly - laced mou - choir , a manteau girdle , palatine tags , and a golden bodkin for the hair .	1847	jw232416
gloves	scented|scented|perfumes	scented|scented	of March 20 ; I spent some time in reading the singularly interesting articles , which ranged from scented gloves to methods of selling perfumes .	1937	jw235461
of his hand|of his glove	smell		When she meets a person whom she has met before , she instantly recognises him by the smell of his hand or of his glove .	1890	jw235985
his hand|his hand|his glove	smells|impression|smelling	so strong	If it be a stranger , she smells his hand ; and the impression is so strong that she can recognize him long after by smelling his hand , or even his glove , if just taken off .	1890	jw235985
one glove|it|the hand of each person	smell|smell		If half a dozen strangers should throw each one his glove into a hat , and they were shaken up , Julia will take one glove , smell it , then smell the hand of each person , and unerringly assign each glove to its owner .	1890	jw235985
The rhodinum|roses|the lirinum of lily|cyprinum of the flower|baccarinum|from the foxglove|rhinum	perfumes	liquid	The rhodinum , one of those liquid perfumes , was composed of roses ; the lirinum of lily ; cyprinum of the flower of a tree called cypria , which is believed to be the same as the privet ; baccarinum , from the foxglove ; myr - rhinum was composed of myrrh .	1850	jw23153
gloves|poisoned confectionery	perfumed|perfumed	perfumed|perfumed	The Queen of Navarre died , not from wearing perfumed gloves , but from eating poisoned confectionery .	1877	jw2315276
of gloves	perfuming		""""""" The perfuming of gloves was known in England as early as 1 600 when the Earl of Oxford imported the mode from Italy ."""	1934	jw2315430
gloves|gloves	scented|scented	scented|scented	However it is asserted that even Henry VIII and Queen Mary had already worn scented gloves .	1934	jw2315430
Foxglove Fractional Distillation|.	Fragrant|Fragrant	Fragrant|Fragrant	Foxglove Fractional Distillation Fragrant Sumach .	1892	jw2414661
Recent foxglove leaves|they	odour	slight narcotic	Recent foxglove leaves are inodorous ; but ih the dried state they have a slight narcotic odour , and a bitter nauÂ ¬ seous taste .	1811	jw2414747
of the foxglove	odour	faint	â   The faint odour and nauseous bitter taste of the foxglove are covered by the spirit of cinnamon in these infusions , which are clear and of a brownish ye ; low colour .	1811	jw2414747
gloves|Frangipani	perfuming|perfumed		"""Quoting from Bayle ' s historical dictionary , he says that it was the Marquis Frangipani , who served as Marechal des Armees of Louis XIII , """" who invented a method for perfuming gloves which , when ISO perfumed , bore the name of ' Frangipani gloves ."""	1927	jw241528
gloves|gloves	perfumed|perfumed	perfumed|perfumed	nvention of perfumed gloves was the extent of its application .	1927	jw241528
books|glasses|gloves|pincushions|shells|large stones|boxes|candlesticks|a chamois horn	snuff		""""""" At later seances """" apports """" of this kind were of frequent occurrence ; amongst the objects so introduced , sometimes by request of the sitters , sometimes spontaneously , were books , opera - glasses , gloves , pincushions , shells , large stones , snuff - boxes , candlesticks , a chamois horn , and Parian statuettes ."""	1902	jw2411632
Gloves|Sarfenets|Tiffany|Luteftrings	perfume		To cleanfe and perfume Gloves , wafhing and ftarching Lawns , Sarfenets , Tiffany , and Luteftrings .	1895	jw2411852
Gloves|Sarfenets|Tiffany|Luteftrings	perfume		To cleanfe and perfume Gloves wafhing and ftarching Lawns , Sarfenets , Tiffany , and Luteftrings , With divers other curiosities .	1895	jw2411852
Gloves|Lawns|Sarcenets|Tiffany|Luteftrings	perfume		To cleanfe and perfume Gloves , wafhing and ftarching Lawns , Sarcenets , Tiffany , and Luteftrings .	1895	jw2411852
Gloves|Wafhing|Starching Lawns|Sarfenets|Tiffany|Luteftrings	Perfume		To Cleanfe and Perfume Gloves , Wafhing and Starching Lawns , Sarfenets , Tiffany , and Luteftrings .	1895	jw2411852
the|Stramonium leaves|Foxglove leaves|Henbane	odour	characteristic	The student should observe \ ( a ) The upper leaves in unequal pairs , \ ( b ) The glabrous surface , \ ( c ) The presence of whitish raised points ( on the dried leaves ) ; and should compare the dried leaves with / ( i ) Stramonium leaves , which curl and twist as they dry , have a characteristic odour and lateral veins making a more acute angle with the midrib , ( ii ) Foxglove leaves , which are hairy , ( iii ) Henbane leaves , which are hairy .	1899	jw2417575
candles|balls|bottles|gloves|hair - powder	scented|scented	scented|scented	Our perfumers add it to scented candles , balls , bottles , gloves , and hair - powder ; and its Essence is mixed with pomatums for the face and hands .	1832	jw2417721
vegetables|wines|liqueurs|flowers|gloves|clocks|watches|pic - tures|works	perfumes		At midnight , when the town is slumbering , the boats are arriving witb their cargoes of fruit , vegetables , wines , liqueurs , flowers , silk and velvet from Lyons , gloves from Grenoble , clocks , watches , pic - tures , works of art and perfumes ; and a large number of men are employed to trans - fer them on to the railway , whence they proceed to London and other parts .	1899	jw2416682
of pow - dered foxglove	snuff		Whenever the eye has been unusually dry , accompanied with a slight degree oi heaviness about the orbits , a snuff of pow - dered foxglove , or one composed of equal parts of the pulvis asari compos , and pulv .	1813	jw2413506
gloves	perfumed|perfumed|perfumes	perfumed|perfumed	There is a period , however , of which but little has been recorded , in so far as concerns the people in general , namely , from the time when perfumed gloves caught the fancy of Queen Elizabeth down to the time when the making of perfumes became a wholesale trade .	1930	jw246313
gloves|sweet waters|unguents	scenting		"""The only means employed for scenting the person in the earlier century was in the form of gloves , """" sweet waters """" and unguents ."""	1930	jw246313
of Gloves|matter	perfuming|odoriferous|odoriferous	skilful|rable|odoriferous|odoriferous	And now I will fhut up Chapter with an inftance , that fome will think , perhaps , no lefs ftrange than any of the reft , which is , that though they that are skilful in the perfuming of Gloves , are wont to imbue them with but an inconhde - rable quantity of odoriferous matter , yet I have by me a pair of Spamfh Gloves , which I had by the favour of your fair and virtuous Sifter ( F .	1673	jw247954
Gloves|Sarfenets|Tiffany|Luteftrings	perfume		To cleanfe and perfume Gloves , wafhing and ftarching Lawns , Sarfenets , Tiffany , and Luteftrings .	1896	jw242918
Gloves|Sarfenets|Tiffany|Luteftrings	perfume		To cleanfe and perfume Gloves wafhing and ftarching Lawns , Sarfenets , Tiffany , and Luteftrings , divers other CURIOSITIES .	1896	jw242918
