Smell_Source	Smell_Word	Quality	Sentence	year	Book
ozone|sulphur|on|on permanganate|permanganate of|of potassa|potassa	aromatic|aromatic|fumes	aromatic|aromatic	ozone water , aromatic sulphuric acid , sulphur water , or com - pletely annihilated by passing the fumes caused by dropping sul - phuric acid on permanganate of potassa , or by the addition of lime .	1891	jw2510613
Ozone	odour		Ozone ( ozein to yield an odour ) is considered to be a modification of oxygen .	1875	jw2513242
ozone|ozone	smell	particular	In the laboratory ozone may be produced by the electric spark , and when so evolved causes the particular smell perceived in the vicinity of electrical machinery ; ozone is also evolved during the electrolysis of water .	1896	jw2513314
Ozone|it	smell	peculiar	Ozone is a form in which oxygen exists , in which it has a peculiar smell and a very high degree of chemical activity .	1890	jw2513670
electrozone|electrozone|bacteria	odour	very feAv	The chemical and bacteriological analyses agreed in shoAving that electrozone used as above has no appreciable effect on the organic matter in seAvage , but that it has a marked germicidal action , and that if the organic matter be previously reduced by filtration or by a bacterial process to a low limit , electrozone will pi - oduce an effluent nearly colourless , free from odour , and containing very feAv bacteria .	1898	jw2513836
permanganate|ozone	odour	putrefactive	Bond attributed the disinfecting action of permanganate to its production of ozone , f Boillet proved that ozone not only destroyed a putrefactive odour already formed , but actually prevented putrefaction .	1898	jw2513836
its|ozone	smell	peculiar	In 1840 , Schonbein discovered at the platinum pole of the galvanic battery while decomposing water , a body which , from its peculiar smell , he named â   ozone .	1864	jw2513850
Ozone	smell		Ozone ( from oÂ £ ux , I smell ) is a peculiar form of oxygen .	1910	jw2512158
Papers|ozone	smell		â   Papers soaked in starch mucilage contain - ing potassium iodide form a test for free chlorine and nitrous acid , and are also employed by meteorologists to detect an allotropic or physically polymeric and energetic form of oxygen , termed by Schonbein ozone ( from o & o , ozo , I smell ) .	1898	jw2512763
SAVABS Gutta Peroha|SAVABS|SAVABS Improved Higginson|SAVABS|Salt|SAVABS|SAVABS Juniper Tar Soap SAVABS Knife Polish SAVABS Lavender Water SAVABS Lint SAVABS Lip Salve SAVABS|SAVABS|SAVABS|SAVARS Metal Polishing Paste SAVABS Nail Trimmers SAVABS Nipple Shields SAVABS Oatmeal Soap SAVABS Odorators|SAVABS Obstetric Binders SAVABS Ozone Water SAVABS Parcel Post Envelopes SAVABS|Sachets SAVABS|SAVABS Poison|SAVABS|Cantharadine|Castor|Crystal - lized|Floral|Fossiline|Marrow|May Blossom SAVABS Popular Inhaler SAVABS|SAVABS|Salts SAVARS Salicylic Corn Plasters|Savars|SAVARS|SAVARS Shaving Cream SAVARS Shaving Sticks SAVARS Soda Water Taps SAVARS Stareh Glaze SAVARS Sulphur Water SAVARS|SAVARS Toilet|SAVARS|SAVARS|SAVARS Transparent Glycerine|SAVARS|SAVABS|SAVABS|SAVABS|SAVABS White Fossiline|SAVABS White Fossiline	Smelling|Perfume|Smelling	Inexhaustible	"""SAVABS Gutta Peroha Tissue SAVABS House Thermometer SAVABS Improved Higginson Enema SAVABS Inexhaustible Smelling Salt * SAVABS Jewellery Requisites SAVABS Juniper Tar Soap SAVABS Knife Polish SAVABS Lavender Water SAVABS Lint SAVABS Lip Salve SAVABS Marking Ink ( Guaranteed ) SAVABS """" May Blossom """" Requisites SAVABS Medicine Droppers SAVARS Metal Polishing Paste SAVABS Nail Trimmers SAVABS Nipple Shields SAVABS Oatmeal Soap SAVABS Odorators ( Folding ) SAVABS Obstetric Binders SAVABS Ozone Water SAVABS Parcel Post Envelopes SAVABS Perfume Sachets SAVABS Perfumery SAVABS Poison Stoppers SAVABS Pomadesâ   Cantharadine , Castor Oil , Crystal - lized , Floral , Fossiline , Marrow , May Blossom SAVABS Popular Inhaler SAVABS Poudre de Biz SAVABS Restorative Smelling Salts SAVARS Salicylic Corn Plasters ( Savars ) SAVARS Sealing Wax SAVARS Shaving Cream SAVARS Shaving Sticks SAVARS Soda Water Taps SAVARS Stareh Glaze SAVARS Sulphur Water SAVARS Toilet Companionâ   comprising a variety of Savars Specialities arranged in a neat partitioned box , handsomely labelled , pecu - liarly adapted for a Birthday Gift , SAVARS Toilet Requisites SAVARS Toilet Soaps SAVARS Tooth Pastes and Powders SAVARS Tooth Picks SAVARS Transparent Glycerine Soap SAVARS Transparent Wash Balls SAVABS Trusses SAVABS Vaccination Shields SAVABS Violet Powder ( guaranteed pure Starch Powder ) SAVABS White Fossiline Cold Cream SAVABS White Fossiline Pomade SAVABESSE ' S Membraneous Capsules ."""	1899	jw2512774
Ozone	smell	AUotropic|Active	Ozone ( oi ^ w , I smell ) : AUotropic or Active Oxygen .	1887	jw2512793
Ozone|the solution	smell		Ozone is slightly soluble in water , the solution having the smell peculiar to the gas .	1887	jw2512793
OZONE	odour	penetrating	OZONE is a substance of penetrating odour , which , according to M .	1895	jw253323
Ozone	odour		Although oxygen has never been changed from the gaseous state to a liquid or solid condition , it seems to be capable of assuming a peculiar condensed form called Ozone , â   a word taken from the Greek oÂ £ a > , to give out an odour .	1869	jw256165
ozone	smell	peculiar	Snow - swept air , at all events , especially if it be dry , readily responds to the ozone test paper , and the peculiar â   metallic â   smell of the air after a heavy snowfall is doubtless due to ozone or a closely related substance .	1908	jw256236
of sea - water|with ozone|organic iodine	aroma|permeating	refreshing	Instantly dissolves in hot or cold water , to which it imparts the full properties and refreshing aroma of sea - water , at the same time permeating the air with ozone and organic iodine .	1933	jw256280
phosphoric|of|of ozone	smells		, and when exposed to the air it is slowly converted into a liquid which is found to be a mixture of phosphorous and phosphoric acids , and smells of ozone .	1874	jw256402
ozone|hydrogen|residual chemicals|of the water	odour		A small amount of disinfectant acting for several hours will cause almost complete sterilisation , whereas to achieve the same results in a few minutes requires a large proportion of disinfectant , and ( except in the case of ozone and hydrogen peroxide ) leaves behind in the treated water considerable amounts of residual chemicals , which affect the palatability and odour of the water .	1913	jw256687
Ozone	odour|odour	peculiar	Yes ; near a large electrical ma - chine in good action , there is always a peculiar odour , resembling sulphur and phosphorus ; this odour is called ' * Ozone .	1873	jw259289
of Ozone	odour	very	If noAV we set the coil in action , and drive air , with the bellows , through the â   Ozone Generator , â   collecting the ozonized air in bottles placed in the pneumatic trough , we can speedily fill several bottles with air saturated with Ozone , The odour of Ozone may very readily be detected for some time in these bottles .	1868	jw259328
Ozone	odour	putrescent	Ozone passed through putrid blood destroys the putrescent odour , and restores coagulation .	1868	jw259328
Ozone|disinfectant	deodorizer|deodorize		â   Ozone is a disinfectant and deodorizer , belonging to those bodies which disinfect and deodorize by resolving and decomposing into primitive and innocuous forms , competing , in this respect , with substances already named â   chlorine , bromine , and iodine : it possesses these qualities in a less degree than chlorine and bromine , and is , in many cases , not so applicable as iodine .	1868	jw259328
of Ozone|bromine|iodine	deodorizing		For a full and interesting account of the disinfecting and deodorizing capabilities of Ozone , as well as for a fair comparison between it and chlorine , bromine , and iodine , I would refer you to the opinions of the late Dr .	1868	jw259328
Ozone	smell		Ozone , which is a temporary condition into which small quan - tities of oxygen are transferred by a strong current of electricity ( and which you can sometimes smell after a thunder - shower ) , is a bleaching agent , but it does not seem quite powerful enough .	1919	jw259450
of sea - water|with ozone|organic iodine	aroma|permeating	refreshing	Instantly dissolves in hot or cold water , to which it imparts the full properties and refreshing aroma of sea - water , at the same time permeating the air with ozone and organic iodine .	1933	jw259950
through|through|its|ozone	odour|odour|odour|odour	oeculiar|same	At the close of the last century , Van Marum observed a oeculiar odour whilst working his great electrical machine at Haarlem ; and in 1840 the Swiss chemist , Schonbein , showed lhat when electric sparks are passed through oxygen , or louildings are struck by lightning , the same odour is observed ; ind it has been shown that the odour is due to a modification of oxygen , to which , on account of its odour , the name of ozone has been given .	1889	jw257623
Radium Bromide|of ozone	odour		â   Radium Bromide has an odour of ozone , but its solution has not .	1912	jw257916
ozone|peroxide of hydro - gen|chlorine|they	fumes	red	Nitrous acid turns starch and potassium iodide paper blue ; so also do ozone , peroxide of hydro - gen , and chlorine ; but they do not possess the red fumes , nor do they answer the chemical tests .	1890	jw252493
ozone	smell|smell	peculiar	A small quantity is produced when an electrical machine is worked ; its presence is evidenced by a peculiar smell ( the name ozone is derived from the Greek word for smell ) .	1892	jw252602
Carbolic Acid|Cldorozone|Condyâ|spray|the hydronette syringe with rose	scent		Carbolic Acid , Cldorozone , or Condyâ   s Liquid improve the air when diffused by means of a large brush , a scent spray or the hydronette syringe with rose .	1885	jw255105
ozone|ozone	putrid|putrid|odours	putrid|putrid|offensive	Thenard is quite correct in drawing attention to the dangerous nature of ozone , or a modified form of oxygen gas , active oxygen as it has been called , to which , indeed , Schonbein drew attention at an early period of his inquiries , there can bo no doubt but that the changed oxygen , which is called ozone , does attack and render inert putrid air , and remove offensive odours .	1878	jw255240
Alphozone	oxidizer	powerful	â   Alphozone is a powerful oxidizer , and thus becomes an antiseptic , disinfectant , and deodorant .	1911	jw255554
the hair|of ozone	odor	specific	In the paroxysms of hysteroepilepsy the hair sometimes has a specific odor of ozone .	1897	jw25674
this substance|ozone	smell|smell		Schonbein ( 1840 ) showed that the oxygen obtained by the electrolysis of water also contained this substance having a smell , and he gave to it the name ozone , signifying ? ? smell .	1905	jw2515785
ozone|its	odour		Thus , in the ordinary electrolysis of water the oxygen evolved from the positive electrode is found to contain ozone in sufficient quantity to be readily detected , both by its odour and by other tests .	1905	jw2515785
